[2026-02-12 16:38:29,214] INFO      [NEHA] Starting adapter
[2026-02-12 16:38:59,667] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:38:59,671] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:39:00,038] INFO      [NEHA] [BLITZ-INBOUND] Action=PLACE_ORDER, Full payload: {"Action": "PLACE_ORDER", "TPOmsName": "MOFL", "UserId": "82681be6-577f-431e-ac97-5276a8d13405", "UserName": "NEHA", "Data": {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "MIS", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.22, "StopPrice": 0.0, "BlitzAppOrderID": 3156655030, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}}
[2026-02-12 16:39:00,039] INFO      [NEHA] [BLITZ-INBOUND] PLACE_ORDER - Parameters: {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "MIS", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.22, "StopPrice": 0.0, "BlitzAppOrderID": 3156655030, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}
[2026-02-12 16:39:00,039] INFO      [NEHA] Blitz data cached: 3156655030
[2026-02-12 16:39:00,039] INFO      [NEHA] [TPOMS-OUTBOUND][API] PLACE_ORDER - Parameters: {"symboltoken": 17376, "exchange": "NSE", "side": "Buy", "order_type": "LIMIT", "quantity": 1, "product_type": "NORMAL", "price": 1.22, "trigger_price": 0.0, "validity": "DAY", "tag": 3156655030, "amoorder": "N"}
[2026-02-12 16:39:00,039] INFO      [NEHA] Using ExchangeInstrumentID as symbol token: 17376
[2026-02-12 16:39:00,039] INFO      [NEHA] [API REQUEST] {"exchange": "NSE", "symboltoken": 17376, "buyorsell": "BUY", "ordertype": "LIMIT", "producttype": "NORMAL", "quantityinlot": 1, "amoorder": "N", "price": 1.22, "triggerprice": 0.0, "orderduration": "DAY", "tag": "3156655030"}
[2026-02-12 16:39:00,368] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:39:00,368] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "NORMAL", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "NORMAL", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200058SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655030"}
[2026-02-12 16:39:00,368] INFO      [NEHA] [WEBSOCKET] Order update received: 1200058SSFS1207, status=SENT
[2026-02-12 16:39:00,368] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200058SSFS1207
[2026-02-12 16:39:00,368] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:39:00,369] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "NORMAL", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "NORMAL", "error": "You Are Not Authorised To Access This Product. Get Intouch With Your CSE Desk", "orderstatus": "ERROR", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200058SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655030"}
[2026-02-12 16:39:00,369] INFO      [NEHA] [WEBSOCKET] Order update received: 1200058SSFS1207, status=ERROR
[2026-02-12 16:39:00,369] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200058SSFS1207
[2026-02-12 16:39:00,572] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:39:00,572] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "NORMAL", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "NORMAL", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200059SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655030"}
[2026-02-12 16:39:00,573] INFO      [NEHA] [WEBSOCKET] Order update received: 1200059SSFS1207, status=SENT
[2026-02-12 16:39:00,573] INFO      [NEHA] [WEBSOCKET] Updated cache for blitz_id=3156655030
[2026-02-12 16:39:00,573] INFO      [NEHA] [WEBSOCKET] Skipping unmapped status SENT for order_id=1200059SSFS1207
[2026-02-12 16:39:00,573] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:39:00,573] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "NORMAL", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "NORMAL", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200060SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655030"}
[2026-02-12 16:39:00,573] INFO      [NEHA] [WEBSOCKET] Order update received: 1200060SSFS1207, status=SENT
[2026-02-12 16:39:00,573] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200060SSFS1207
[2026-02-12 16:39:00,597] ERROR     [NEHA] [PLACE_ORDER ERROR] {"MessageType": "PLACE_ORDER", "TPOmsName": "MOFL", "UserId": "NEHA", "Data": [{"SequenceNumber": 0, "Account": "", "ExchangeClientID": "NEHA", "BlitzAppOrderID": "3156655030", "ExchangeOrderID": "0", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "OrderSide": "Buy", "OrderType": "LIMIT", "ProductType": "MIS", "TimeInForce": "GFD", "OrderPrice": 1.22, "OrderQuantity": 1, "OrderStopPrice": 0.0, "OrderStatus": "Rejected", "OrderAverageTradedPrice": "", "LeavesQuantity": 0, "CumulativeQuantity": 0, "OrderDisclosedQuantity": 0, "OrderGeneratedDateTime": "", "ExchangeTransactTime": "", "LastUpdateDateTime": "", "CancelRejectReason": "You Are Not Authorised To Access This Product. Get Intouch With Your CSE Desk", "LastTradedPrice": 0.0, "LastTradedQuantity": 0, "LastExecutionTransactTime": "", "ExecutionID": ""}]}
[2026-02-12 16:39:00,597] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:39:00,598] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "NORMAL", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "NORMAL", "error": "You Are Not Authorised To Access This Product. Get Intouch With Your CSE Desk", "orderstatus": "ERROR", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200059SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655030"}
[2026-02-12 16:39:00,599] INFO      [NEHA] [WEBSOCKET] Order update received: 1200059SSFS1207, status=ERROR
[2026-02-12 16:39:00,599] INFO      [NEHA] [WEBSOCKET] Action already consumed for blitz_id=3156655030
[2026-02-12 16:39:00,599] INFO      [NEHA] [WEBSOCKET] Updated cache for blitz_id=3156655030
[2026-02-12 16:39:00,599] INFO      [NEHA] [WEBSOCKET] Skipping unmapped status ERROR for order_id=1200059SSFS1207
[2026-02-12 16:39:00,600] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:39:00,600] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "NORMAL", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "NORMAL", "error": "You Are Not Authorised To Access This Product. Get Intouch With Your CSE Desk", "orderstatus": "ERROR", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200060SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655030"}
[2026-02-12 16:39:00,600] INFO      [NEHA] [WEBSOCKET] Order update received: 1200060SSFS1207, status=ERROR
[2026-02-12 16:39:00,600] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200060SSFS1207
[2026-02-12 16:39:12,331] INFO      [NEHA] [BLITZ-INBOUND] Action=PLACE_ORDER, Full payload: {"Action": "PLACE_ORDER", "TPOmsName": "MOFL", "UserId": "82681be6-577f-431e-ac97-5276a8d13405", "UserName": "NEHA", "Data": {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "CNC", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.22, "StopPrice": 0.0, "BlitzAppOrderID": 3156655032, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}}
[2026-02-12 16:39:12,333] INFO      [NEHA] [BLITZ-INBOUND] PLACE_ORDER - Parameters: {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "CNC", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.22, "StopPrice": 0.0, "BlitzAppOrderID": 3156655032, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}
[2026-02-12 16:39:12,333] INFO      [NEHA] Blitz data cached: 3156655032
[2026-02-12 16:39:12,333] INFO      [NEHA] [TPOMS-OUTBOUND][API] PLACE_ORDER - Parameters: {"symboltoken": 17376, "exchange": "NSE", "side": "Buy", "order_type": "LIMIT", "quantity": 1, "product_type": "DELIVERY", "price": 1.22, "trigger_price": 0.0, "validity": "DAY", "tag": 3156655032, "amoorder": "N"}
[2026-02-12 16:39:12,333] INFO      [NEHA] Using ExchangeInstrumentID as symbol token: 17376
