[2026-02-12 16:44:39,671] INFO      [NEHA] Starting adapter
[2026-02-12 16:44:40,153] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:44:40,153] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"status": "SUCCESS", "message": "Trade Subscribed Success", "errorcode": ""}
[2026-02-12 16:44:47,173] INFO      [NEHA] [BLITZ-INBOUND] Action=PLACE_ORDER, Full payload: {"Action": "PLACE_ORDER", "TPOmsName": "MOFL", "UserId": "82681be6-577f-431e-ac97-5276a8d13405", "UserName": "NEHA", "Data": {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "CNC", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.23, "StopPrice": 0.0, "BlitzAppOrderID": 3156655062, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}}
[2026-02-12 16:44:47,174] INFO      [NEHA] [BLITZ-INBOUND] PLACE_ORDER - Parameters: {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "CNC", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.23, "StopPrice": 0.0, "BlitzAppOrderID": 3156655062, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}
[2026-02-12 16:44:47,176] INFO      [NEHA] Blitz data cached: 3156655062
[2026-02-12 16:44:47,178] INFO      [NEHA] [TPOMS-OUTBOUND][API] PLACE_ORDER - Parameters: {"symboltoken": 17376, "exchange": "NSE", "side": "Buy", "order_type": "LIMIT", "quantity": 1, "product_type": "DELIVERY", "price": 1.23, "trigger_price": 0.0, "validity": "DAY", "tag": 3156655062, "amoorder": "N"}
[2026-02-12 16:44:47,178] INFO      [NEHA] Using ExchangeInstrumentID as symbol token: 17376
[2026-02-12 16:44:47,178] INFO      [NEHA] [API REQUEST] {"exchange": "NSE", "symboltoken": 17376, "buyorsell": "BUY", "ordertype": "LIMIT", "producttype": "DELIVERY", "quantityinlot": 1, "amoorder": "N", "price": 1.23, "triggerprice": 0.0, "orderduration": "DAY", "tag": "3156655062"}
[2026-02-12 16:44:47,480] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:44:47,480] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.23, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200076SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655062"}
[2026-02-12 16:44:47,480] INFO      [NEHA] [WEBSOCKET] Order update received: 1200076SSFS1207, status=SENT
[2026-02-12 16:44:47,480] INFO      [NEHA] [WEBSOCKET] Updated cache for blitz_id=3156655062
[2026-02-12 16:44:47,480] INFO      [NEHA] [WEBSOCKET] Skipping unmapped status SENT for order_id=1200076SSFS1207
[2026-02-12 16:44:47,481] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:44:47,481] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.23, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200077SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655062"}
[2026-02-12 16:44:47,481] INFO      [NEHA] [WEBSOCKET] Order update received: 1200077SSFS1207, status=SENT
[2026-02-12 16:44:47,481] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200077SSFS1207
[2026-02-12 16:44:47,550] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:44:47,551] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "1100000084755630", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "Security is not allowed to trade in this market.", "orderstatus": "REJECTED", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.23, "triggerprice": 0, "entrydatetime": "12-Feb-2026 16:44:47", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200077SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655062"}
[2026-02-12 16:44:47,551] INFO      [NEHA] [WEBSOCKET] Order update received: 1200077SSFS1207, status=REJECTED
[2026-02-12 16:44:47,551] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200077SSFS1207
[2026-02-12 16:44:47,551] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:44:47,551] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "1100000084755631", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "Security is not allowed to trade in this market.", "orderstatus": "REJECTED", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.23, "triggerprice": 0, "entrydatetime": "12-Feb-2026 16:44:47", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200076SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655062"}
[2026-02-12 16:44:47,551] INFO      [NEHA] [WEBSOCKET] Order update received: 1200076SSFS1207, status=REJECTED
[2026-02-12 16:44:47,551] INFO      [NEHA] [WEBSOCKET] Updated cache for blitz_id=3156655062
[2026-02-12 16:44:47,551] INFO      [NEHA] Published BY WEBSOCKET
[2026-02-12 16:44:47,678] ERROR     [NEHA] [PLACE_ORDER ERROR] {"MessageType": "PLACE_ORDER", "TPOmsName": "MOFL", "UserId": "NEHA", "Data": [{"SequenceNumber": 0, "Account": "", "ExchangeClientID": "NEHA", "BlitzAppOrderID": "3156655062", "ExchangeOrderID": "0", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "OrderSide": "Buy", "OrderType": "LIMIT", "ProductType": "CNC", "TimeInForce": "GFD", "OrderPrice": 1.23, "OrderQuantity": 1, "OrderStopPrice": 0.0, "OrderStatus": "Rejected", "OrderAverageTradedPrice": "", "LeavesQuantity": 0, "CumulativeQuantity": 0, "OrderDisclosedQuantity": 0, "OrderGeneratedDateTime": "", "ExchangeTransactTime": "", "LastUpdateDateTime": "", "CancelRejectReason": "Security is not allowed to trade in this market.", "LastTradedPrice": 0.0, "LastTradedQuantity": 0, "LastExecutionTransactTime": "", "ExecutionID": ""}]}
[2026-02-12 16:44:47,741] INFO      [NEHA] [BLITZ-OUTBOUND][WEBSOCKET] Publishing order update: {"SequenceNumber": 0, "Account": "SSFS1207", "ExchangeClientID": "NEHA", "BlitzAppOrderID": 3156655062, "ExchangeOrderID": "1100000084755631", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "OrderSide": "Buy", "OrderType": "LIMIT", "ProductType": "CNC", "TimeInForce": "GFD", "OrderPrice": 0.0, "OrderQuantity": 1, "OrderStopPrice": 0.0, "OrderStatus": "Rejected", "OrderAverageTradedPrice": 0.0, "LeavesQuantity": 1, "CumulativeQuantity": 0, "OrderDisclosedQuantity": 0, "OrderGeneratedDateTime": "12-Feb-2026 16:44:47", "ExchangeTransactTime": "12-Feb-2026 16:44:47", "LastUpdateDateTime": "01-Jan-1980 00:00:00", "CancelRejectReason": "Security is not allowed to trade in this market.", "LastTradedPrice": 0.0, "LastTradedQuantity": 0, "LastExecutionTransactTime": "01-Jan-1980 00:00:00", "ExecutionID": ""}
[2026-02-12 16:44:54,715] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:44:54,717] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.23, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200078SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655062"}
[2026-02-12 16:44:54,717] INFO      [NEHA] [WEBSOCKET] Order update received: 1200078SSFS1207, status=SENT
[2026-02-12 16:44:54,717] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200078SSFS1207
[2026-02-12 16:44:54,835] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:44:54,836] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "1100000084755704", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "Security is not allowed to trade in this market.", "orderstatus": "REJECTED", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.23, "triggerprice": 0, "entrydatetime": "12-Feb-2026 16:44:54", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200078SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655062"}
[2026-02-12 16:44:54,836] INFO      [NEHA] [WEBSOCKET] Order update received: 1200078SSFS1207, status=REJECTED
[2026-02-12 16:44:54,836] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200078SSFS1207
[2026-02-12 16:45:10,081] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:45:10,083] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:45:40,084] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:45:40,086] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:46:10,092] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:46:10,094] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:46:40,095] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:46:40,097] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:47:10,102] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:47:10,103] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:47:40,105] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:47:40,107] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:48:10,112] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:48:10,113] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:48:40,118] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:48:40,119] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:49:10,128] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:49:10,130] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:49:40,135] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:49:40,136] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:50:10,137] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:50:10,138] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:50:40,143] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:50:40,145] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:51:10,147] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:51:10,147] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:51:40,152] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:51:40,155] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:52:09,689] INFO      [NEHA] [BLITZ-INBOUND] Action=PLACE_ORDER, Full payload: {"Action": "PLACE_ORDER", "TPOmsName": "MOFL", "UserId": "82681be6-577f-431e-ac97-5276a8d13405", "UserName": "NEHA", "Data": {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "CNC", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.22, "StopPrice": 0.0, "BlitzAppOrderID": 3156655073, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}}
[2026-02-12 16:52:09,690] INFO      [NEHA] [BLITZ-INBOUND] PLACE_ORDER - Parameters: {"Account": "", "ExchangeClientID": "NEHA", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "SymbolName": "EXCEL", "ExchangeInstrumentName": "EXCEL", "ProductType": "CNC", "OrderType": "LIMIT", "OrderSide": "Buy", "TimeInForce": "GFD", "DisclosedQuantity": 0, "OrderQuantity": 1, "LimitPrice": 1.22, "StopPrice": 0.0, "BlitzAppOrderID": 3156655073, "AlgoID": "0", "AlgoCategory": "0", "IsFictiveOrder": "False"}
[2026-02-12 16:52:09,691] INFO      [NEHA] Blitz data cached: 3156655073
[2026-02-12 16:52:09,691] INFO      [NEHA] [TPOMS-OUTBOUND][API] PLACE_ORDER - Parameters: {"symboltoken": 17376, "exchange": "NSE", "side": "Buy", "order_type": "LIMIT", "quantity": 1, "product_type": "DELIVERY", "price": 1.22, "trigger_price": 0.0, "validity": "DAY", "tag": 3156655073, "amoorder": "N"}
[2026-02-12 16:52:09,691] INFO      [NEHA] Using ExchangeInstrumentID as symbol token: 17376
[2026-02-12 16:52:09,691] INFO      [NEHA] [API REQUEST] {"exchange": "NSE", "symboltoken": 17376, "buyorsell": "BUY", "ordertype": "LIMIT", "producttype": "DELIVERY", "quantityinlot": 1, "amoorder": "N", "price": 1.22, "triggerprice": 0.0, "orderduration": "DAY", "tag": "3156655073"}
[2026-02-12 16:52:10,017] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:52:10,017] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200079SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655073"}
[2026-02-12 16:52:10,018] INFO      [NEHA] [WEBSOCKET] Order update received: 1200079SSFS1207, status=SENT
[2026-02-12 16:52:10,018] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200079SSFS1207
[2026-02-12 16:52:10,018] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:52:10,019] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200080SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655073"}
[2026-02-12 16:52:10,019] INFO      [NEHA] [WEBSOCKET] Order update received: 1200080SSFS1207, status=SENT
[2026-02-12 16:52:10,019] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200080SSFS1207
[2026-02-12 16:52:10,083] ERROR     [NEHA] [PLACE_ORDER ERROR] {"MessageType": "PLACE_ORDER", "TPOmsName": "MOFL", "UserId": "NEHA", "Data": [{"SequenceNumber": 0, "Account": "", "ExchangeClientID": "NEHA", "BlitzAppOrderID": "3156655073", "ExchangeOrderID": "0", "ExchangeSegment": "NSECM", "ExchangeInstrumentID": 17376, "OrderSide": "Buy", "OrderType": "LIMIT", "ProductType": "CNC", "TimeInForce": "GFD", "OrderPrice": 1.22, "OrderQuantity": 1, "OrderStopPrice": 0.0, "OrderStatus": "Rejected", "OrderAverageTradedPrice": "", "LeavesQuantity": 0, "CumulativeQuantity": 0, "OrderDisclosedQuantity": 0, "OrderGeneratedDateTime": "", "ExchangeTransactTime": "", "LastUpdateDateTime": "", "CancelRejectReason": "Security is not allowed to trade in this market.", "LastTradedPrice": 0.0, "LastTradedQuantity": 0, "LastExecutionTransactTime": "", "ExecutionID": ""}]}
[2026-02-12 16:52:10,140] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:52:10,140] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "1100000084760159", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "Security is not allowed to trade in this market.", "orderstatus": "REJECTED", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "12-Feb-2026 16:52:09", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200080SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655073"}
[2026-02-12 16:52:10,140] INFO      [NEHA] [WEBSOCKET] Order update received: 1200080SSFS1207, status=REJECTED
[2026-02-12 16:52:10,141] INFO      [NEHA] [WEBSOCKET] Action already consumed for blitz_id=3156655073
[2026-02-12 16:52:10,141] INFO      [NEHA] [WEBSOCKET] Updated cache for blitz_id=3156655073
[2026-02-12 16:52:10,141] INFO      [NEHA] [WEBSOCKET] Skipping unmapped status REJECTED for order_id=1200080SSFS1207
[2026-02-12 16:52:10,141] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:52:10,141] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "1100000084760160", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "Security is not allowed to trade in this market.", "orderstatus": "REJECTED", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "12-Feb-2026 16:52:09", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200079SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655073"}
[2026-02-12 16:52:10,141] INFO      [NEHA] [WEBSOCKET] Order update received: 1200079SSFS1207, status=REJECTED
[2026-02-12 16:52:10,142] WARNING   [NEHA] [WEBSOCKET] No Blitz mapping for order_id=1200079SSFS1207
[2026-02-12 16:52:10,159] INFO      [NEHA] [WEBSOCKET] Sending heartbeat: {"action": "heartbeat", "clientid": "SSFS1207"}
[2026-02-12 16:52:10,159] INFO      [NEHA] [WEBSOCKET] Heartbeat sent entity=NEHA
[2026-02-12 16:52:21,650] INFO      [NEHA] [WEBSOCKET] _on_message received
[2026-02-12 16:52:21,652] INFO      [NEHA] [TPOMS-INBOUND][WebSocket] Incoming message:{"ordercategory": "DELIVERY", "clientid": "SSFS1207", "exchange": "NSE", "symboltoken": 17376, "symbol": "EXCEL EQ", "series": "EQ", "expirydate": "0", "strikeprice": 0, "optiontype": "EQ", "orderid": "0", "orderinitiatorid": "SSFS1207", "ordertype": "Limit", "orderduration": "DAY", "producttype": "DELIVERY", "error": "", "orderstatus": "SENT", "buyorsell": "BUY", "totalqtyremaining": 1, "orderqty": 1, "qtytradedtoday": 0, "disclosedqty": 0, "price": 1.22, "triggerprice": 0, "entrydatetime": "01-Jan-1980 00:00:00", "lastmodifiedtime": "01-Jan-1980 00:00:00", "vendor": "", "uniqueorderid": "1200081SSFS1207", "goodtilldate": "", "algoid": 0, "algocategory": 0, "averageprice": 0, "totalqtytraded": 0, "lotsize": 1, "tag": "3156655073"}
[2026-02-12 16:52:21,652] INFO      [NEHA] [WEBSOCKET] Order update received: 1200081SSFS1207, status=SENT
